price,status,area,rate_per_sqft,property_type,locality,builder_name,rera_approval,bhk_count,society,company_name,flat_type
8300000.0,under construction,1251,6634,3 BHK Independent Floor,Sector 14,Growmax Wealth Management Services,False,3,Outside Socity,Outside,plot
19500000.0,under construction,1625,12000,3 BHK Apartment in Godrej Meridien,Sector 106,Growmax Wealth Management Services,True,3, Godrej Meridien,Godrej,apartment
9264000.0,under construction,1359,6816,3 BHK Apartment in Hero Homes Gurgaon,Sector 104,Growmax Wealth Management Services,True,3, Hero Homes Gurgaon,Hero,apartment
6000000.0,ready to move,760,7894,1 BHK Apartment in Elan Miracle,Sector 84,Surendra Realtor,False,1, Elan Miracle,Elan,apartment
2580000.0,under construction,700,3685,3 BHK Apartment in the golf drive,Sector79 Gurgaon,Sam Chaudhary,False,3, the golf drive,the,apartment
3800000.0,ready to move,725,5241,1 BHK Apartment in Ameya Sapphire Eighty Three,Sector 83,Growmax Wealth Management Services,False,1, Ameya Sapphire Eighty Three,Ameya,apartment
9591000.0,under construction,1368,7010,2 BHK Apartment in Shapoorji Pallonji JoyVille,Sector 102,mikasa homes,True,2, Shapoorji Pallonji JoyVille,Shapoorji,apartment
18800000.0,ready to move,2215,8500,3 BHK Apartment in Tata Gurgaon Gateway,Sector 112,Gurgaon Realtors,False,3, Tata Gurgaon Gateway,Tata,apartment
9458000.0,under construction,1389,6809,3 BHK Apartment in Hero Homes Gurgaon,Sector 104,Key homes reality,True,3, Hero Homes Gurgaon,Hero,apartment
12200000.0,ready to move,1617,7544,2 BHK Apartment in Godrej Icon,Sector 88A,Growmax Wealth Management Services,False,2, Godrej Icon,Godrej,apartment
5300000.0,ready to move,1628,3255,3 BHK Apartment in Sare Crescent Parc,Sector-92 Gurgaon,Growmax Wealth Management Services,False,3, Sare Crescent Parc,Sare,apartment
4900000.0,ready to move,1190,4117,3 BHK Apartment in Sare Crescent Parc,Sector-92 Gurgaon,Growmax Wealth Management Services,False,3, Sare Crescent Parc,Sare,apartment
4300000.0,ready to move,1004,4282,2 BHK Apartment in Sare Crescent Parc,Sector-92 Gurgaon,home,False,2, Sare Crescent Parc,Sare,apartment
28300000.0,under construction,2720,10404,4 BHK Apartment in Godrej Meridien,Sector 106,Property In Gurgaon,True,4, Godrej Meridien,Godrej,apartment
4300000.0,ready to move,768,5598,2 BHK Apartment in Pyramid Urban 67A,Sector 67,properties for sale in Gurgaon,False,2, Pyramid Urban 67A,Pyramid,apartment
7486000.0,under construction,1099,6811,2 BHK Apartment in Hero Homes Gurgaon,Sector 104,Group 3 realtors,True,2, Hero Homes Gurgaon,Hero,apartment
3500000.0,ready to move,810,4320,2 BHK Independent House in  16 Acres,Maruti Kunj,Karshni Buildwell,False,2,  16 Acres,16,house
2600000.0,under construction,638,4076,3 BHK Apartment in Signature Global Golf Green Sector 79 Gurgaon,Sector 79,Jitender,False,3, Signature Global Golf Green Sector 79 Gurgaon,Signature,apartment
2580000.0,under construction,633,4076,3 BHK Apartment in Signature Global Builders Golf Greens Sector 79 Gurgaon,Sector 79,Karshni Buildwell,False,3, Signature Global Builders Golf Greens Sector 79 Gurgaon,Signature,apartment
1453000.0,under construction,356,4082,1 BHK Apartment in Signature Global Builders Golf Greens Sector 79 Gurgaon,Sector 79,Rajkrit Real Estate,False,1, Signature Global Builders Golf Greens Sector 79 Gurgaon,Signature,apartment
20099999.999999996,under construction,2002,10039,3 BHK Apartment in Godrej Meridien,Sector 106,Signature Global,True,3, Godrej Meridien,Godrej,apartment
27200000.000000004,under construction,2567,10596,3 BHK Apartment in Emaar Digi Homes,Sector 62,Signature Global,True,3, Emaar Digi Homes,Emaar,apartment
16000000.0,ready to move,3200,5000,4 BHK Apartment in Emaar Gurgaon Greens,Sector 102,Signature Global,False,4, Emaar Gurgaon Greens,Emaar,apartment
2196000.0,under construction,707,3106,2 BHK Apartment in Signature Global Orchard Avenue,Sector 93,Karshni Buildwell,True,2, Signature Global Orchard Avenue,Signature,apartment
14600000.0,ready to move,1930,7564,3 BHK Apartment in DLF The Skycourt,Sector 86,Karshni Buildwell,False,3, DLF The Skycourt,DLF,apartment
2082000.0,under construction,508,4098,2 BHK Apartment in Mahira Homes 95,Sector 95,Karshni Buildwell,True,2, Mahira Homes 95,Mahira,apartment
2630000.0,under construction,645,4077,3 BHK Apartment in Mahira Homes 95,Sector 95,tarun tanwar,True,3, Mahira Homes 95,Mahira,apartment
2630000.0,under construction,645,4077,3 BHK Apartment in Mahira Homes 95,Sector 95,Karshni Buildwell,True,3, Mahira Homes 95,Mahira,apartment
2082000.0,under construction,508,4098,2 BHK Apartment in Mahira Homes 95,Sector 95,Rainbow Homz,True,2, Mahira Homes 95,Mahira,apartment
2630000.0,under construction,645,4077,3 BHK Apartment in Mahira Homes 95,Sector 95,Rainbow Homz,True,3, Mahira Homes 95,Mahira,apartment
2082000.0,under construction,508,4098,2 BHK Apartment in Mahira Homes 95,Sector 95,Landscape Realtors,True,2, Mahira Homes 95,Mahira,apartment
2630000.0,under construction,645,4077,3 BHK Apartment in Mahira Homes 95,Sector 95,home,True,3, Mahira Homes 95,Mahira,apartment
2630000.0,under construction,645,4077,3 BHK Apartment in Mahira Homes 95,Sector 95,Property In Gurgaon,True,3, Mahira Homes 95,Mahira,apartment
9100000.0,ready to move,2122,4288,3 BHK Apartment in Eldeco Accolade,Sector 2 Sohna,properties for sale in Gurgaon,False,3, Eldeco Accolade,Eldeco,apartment
2629000.0,under construction,645,4077,3 BHK Apartment in Mahira Homes 95,Sector 95,KEY 4 YOU,True,3, Mahira Homes 95,Mahira,apartment
37500000.0,ready to move,8159,4596,5 BHK Apartment in Satya The Hermitage,Sector 103,KEY 4 YOU,False,5, Satya The Hermitage,Satya,apartment
13200000.0,ready to move,2475,5350,4 BHK Apartment in Conscient Heritage Max,Sector 102,Aman,False,4, Conscient Heritage Max,Conscient,apartment
10000000.0,ready to move,1870,5350,3 BHK Apartment in Conscient Heritage Max,Sector 102,Team Realistic One Pvt Ltd,False,3, Conscient Heritage Max,Conscient,apartment
11100000.000000002,ready to move,2075,5350,3 BHK Apartment in Conscient Heritage Max,Sector 102,Truvisory Infratech,False,3, Conscient Heritage Max,Conscient,apartment
10000000.0,ready to move,1880,5350,3 BHK Apartment in Conscient Heritage Max,Sector 102,Truvisory Infratech,False,3, Conscient Heritage Max,Conscient,apartment
14800000.0,ready to move,2775,5350,4 BHK Apartment in Conscient Heritage Max,Sector 102,Truvisory Infratech,False,4, Conscient Heritage Max,Conscient,apartment
6715000.000000001,ready to move,1342,5003,2 BHK Apartment,Sector 77,Truvisory Infratech,False,2,Outside Socity,Outside,plot
85500000.0,ready to move,7400,11554,5 BHK Apartment in Experion Windchants Villa,Sector 112,Truvisory Infratech,False,5, Experion W,Experion,apartment
32599999.999999996,ready to move,2802,11634,3 BHK Apartment in Experion Windchants,Sector 112,Truvisory Infratech,False,3, Experion W,Experion,apartment
31200000.0,ready to move,2882,10825,3 BHK Apartment in M3M Golf Estate,Sector 65,Growmax Wealth Management Services,False,3, M3M Golf Estate,M3M,apartment
40000000.0,ready to move,3799,10529,3 BHK Apartment in M3M Golf Estate,Sector 65,Growmax Wealth Management Services,False,3, M3M Golf Estate,M3M,apartment
22500000.0,ready to move,3461,6525,4 BHK Apartment in BPTP Amstoria Country Floor,Sector 102,Growmax Wealth Management Services,False,4, BPTP Amstoria Country Floor,BPTP,apartment
13799999.999999998,ready to move,2147,6447,3 BHK Apartment in BPTP Amstoria Country Floor,Sector 102,wakefield buildwell pvt ltd,False,3, BPTP Amstoria Country Floor,BPTP,apartment
18700000.0,ready to move,2922,6428,4 BHK Apartment in BPTP Amstoria Country Floor,Sector 102,wakefield buildwell pvt ltd,False,4, BPTP Amstoria Country Floor,BPTP,apartment
37200000.0,ready to move,5709,6525,4 BHK Apartment in BPTP Amstoria Country Floor,Sector 102,Truvisory Infratech,False,4, BPTP Amstoria Country Floor,BPTP,apartment
19700000.0,ready to move,2833,6964,3 BHK Apartment in BPTP Amstoria Country Floor,Sector 102,Truvisory Infratech,False,3, BPTP Amstoria Country Floor,BPTP,apartment
15300000.0,ready to move,2384,6447,3 BHK Apartment in BPTP Amstoria Country Floor,Sector 102,Truvisory Infratech,False,3, BPTP Amstoria Country Floor,BPTP,apartment
22700000.0,ready to move,3480,6525,4 BHK Apartment in BPTP Amstoria Country Floor,Sector 102,Truvisory Infratech,False,4, BPTP Amstoria Country Floor,BPTP,apartment
12800000.0,ready to move,1999,6447,3 BHK Apartment in BPTP Amstoria Country Floor,Sector 102,Truvisory Infratech,False,3, BPTP Amstoria Country Floor,BPTP,apartment
24000000.0,ready to move,3693,6525,4 BHK Apartment in BPTP Amstoria Country Floor,Sector 102,Truvisory Infratech,False,4, BPTP Amstoria Country Floor,BPTP,apartment
23200000.0,ready to move,3560,6525,4 BHK Apartment in BPTP Amstoria Country Floor,Sector 102,Truvisory Infratech,False,4, BPTP Amstoria Country Floor,BPTP,apartment
35000000.0,ready to move,5374,6525,4 BHK Apartment in BPTP Amstoria Country Floor,Sector 102,Truvisory Infratech,False,4, BPTP Amstoria Country Floor,BPTP,apartment
16700000.0,ready to move,2877,5818,4 BHK Apartment in BPTP Amstoria Country Floor,Sector 102,Truvisory Infratech,False,4, BPTP Amstoria Country Floor,BPTP,apartment
20000000.0,ready to move,2873,6964,4 BHK Apartment in BPTP Amstoria Country Floor,Sector 102,Truvisory Infratech,False,4, BPTP Amstoria Country Floor,BPTP,apartment
16900000.0,ready to move,1890,8941,3 BHK Apartment in Conscient Heritage One,Sector 62,Truvisory Infratech,False,3, Conscient Heritage One,Conscient,apartment
19500000.0,ready to move,2390,8158,4 BHK Apartment in Conscient Heritage One,Sector 62,Truvisory Infratech,False,4, Conscient Heritage One,Conscient,apartment
11500000.0,ready to move,1300,8846,2 BHK Apartment in Pioneer Park PH 1,Sector 61,Truvisory Infratech,False,2, Pioneer Park PH 1,Pioneer,apartment
14500000.0,ready to move,1800,8055,3 BHK Apartment in New Door Sushan A2 A24,Sector 43,sharmasandeep2112,False,3, New Door Sushan A2 A24,New,apartment
33100000.0,ready to move,4632,7149,4 BHK Apartment in Spaze Privy,Sector 72,sharmasandeep2112,False,4, Spaze Privy,Spaze,apartment
33100000.0,ready to move,4632,7149,4 BHK Apartment in Spaze Privy,Sector 72,Ankur Estate,False,4, Spaze Privy,Spaze,apartment
2314000.0,under construction,643,3600,3 BHK Apartment in GLS Arawali Homes 2,Sector 4 Sohna,Truvisory Infratech,True,3, GLS Arawali Homes 2,GLS,apartment
2322000.0,under construction,645,3600,3 BHK Apartment in GLS Arawali Homes 2,Sector 4 Sohna,Spaze Group,True,3, GLS Arawali Homes 2,GLS,apartment
15000000.0,ready to move,1700,8823,3 BHK Apartment in Puri Diplomatic Greens,Sector 110A,STPL,False,3, Puri Diplomatic Greens,Puri,apartment
39500000.0,ready to move,3854,10249,4 BHK Villa in Sobha International City,Sector 109,home,False,4, Sobha International City,Sobha,villa
9666000.0,under construction,1359,7112,2 BHK Apartment in Shapoorji Pallonji JoyVille,Sector 102,Property In Gurgaon,True,2, Shapoorji Pallonji JoyVille,Shapoorji,apartment
33100000.0,ready to move,4632,7149,4 BHK Apartment in Spaze Privy,Sector 72,properties for sale in Gurgaon,False,4, Spaze Privy,Spaze,apartment
14600000.0,ready to move,1930,7564,3 BHK Apartment in DLF The Skycourt,Sector 86,A Friend Reality,False,3, DLF The Skycourt,DLF,apartment
9666000.0,under construction,1359,7112,2 BHK Apartment in Shapoorji Pallonji JoyVille,Sector 102,Growmax Wealth Management Services,True,2, Shapoorji Pallonji JoyVille,Shapoorji,apartment
9666000.0,under construction,1359,7112,2 BHK Apartment in Shapoorji Pallonji JoyVille,Sector 102,Spaze Towers P Limited,True,2, Shapoorji Pallonji JoyVille,Shapoorji,apartment
9699000.0,under construction,1389,6982,3 BHK Apartment in Hero Homes Gurgaon,Sector 104,Karshnigroup,True,3, Hero Homes Gurgaon,Hero,apartment
16600000.0,ready to move,2103,7893,3 BHK Apartment in DLF The Ultima,Sector 81,Growmax Wealth Management Services,False,3, DLF The Ultima,DLF,apartment
24000000.0,ready to move,2831,8477,4 BHK Apartment in DLF The Ultima,Sector 81,Growmax Wealth Management Services,False,4, DLF The Ultima,DLF,apartment
15000000.0,ready to move,1930,7772,3 BHK Apartment in DLF The Ultima,Sector 81,Growmax Wealth Management Services,False,3, DLF The Ultima,DLF,apartment
21000000.0,ready to move,4518,4648,4 BHK Independent Floor,PALAM VIHAR,Realty Expert,False,4,Outside Socity,Outside,plot
15600000.0,ready to move,2350,6669,3 BHK Apartment in AIPL The Peaceful Homes,Sector 70A,Realty Expert,False,3, AIPL The Peaceful Homes,AIPL,apartment
14300000.0,ready to move,2150,6669,3 BHK Apartment in AIPL The Peaceful Homes,Sector 70A,Realty Expert,False,3, AIPL The Peaceful Homes,AIPL,apartment
19500000.0,ready to move,2925,6669,4 BHK Apartment in AIPL The Peaceful Homes,Sector 70A,Dharmender Saini,False,4, AIPL The Peaceful Homes,AIPL,apartment
11399999.999999998,ready to move,1719,6669,2 BHK Apartment in AIPL The Peaceful Homes,Sector 70A,Truvisory Infratech,False,2, AIPL The Peaceful Homes,AIPL,apartment
10400000.0,ready to move,1565,6669,2 BHK Apartment in AIPL The Peaceful Homes,Sector 70A,Truvisory Infratech,False,2, AIPL The Peaceful Homes,AIPL,apartment
16500000.0,ready to move,2475,6669,3 BHK Apartment in AIPL The Peaceful Homes,Sector 70A,Truvisory Infratech,False,3, AIPL The Peaceful Homes,AIPL,apartment
9900000.0,ready to move,2000,4950,3 BHK Apartment in Satya The Hermitage,Sector 103,Truvisory Infratech,False,3, Satya The Hermitage,Satya,apartment
12100000.0,ready to move,2637,4588,4 BHK Apartment in Satya The Hermitage,Sector 103,Truvisory Infratech,False,4, Satya The Hermitage,Satya,apartment
21500000.0,ready to move,4715,4560,5 BHK Apartment in Satya The Hermitage,Sector 103,Truvisory Infratech,False,5, Satya The Hermitage,Satya,apartment
21500000.0,ready to move,4715,4560,4 BHK Apartment in Satya The Hermitage,Sector 103,home,False,4, Satya The Hermitage,Satya,apartment
1985000.0000000002,ready to move,584,3400,2 BHK Apartment in Pivotal Devaan,Sector 84,Property In Gurgaon,False,2, Pivotal Devaan,Pivotal,apartment
1982000.0,ready to move,583,3400,2 BHK Apartment in Pivotal Devaan,Sector 84,properties for sale in Gurgaon,False,2, Pivotal Devaan,Pivotal,apartment
11299999.999999998,ready to move,1228,9201,3 BHK Apartment in Emaar Imperial Gardens,Sector 102,Truvisory Infratech,False,3, Emaar Imperial Gardens,Emaar,apartment
1952000.0,under construction,488,4000,2 BHK Apartment in Agrante Kavyam Homes,Sector 108,Truvisory Infratech,True,2, Agrante Kavyam Homes,Agrante,apartment
2048000.0,under construction,512,4000,2 BHK Apartment in Agrante Kavyam Homes,Sector 108,Truvisory Infratech,True,2, Agrante Kavyam Homes,Agrante,apartment
22000000.0,ready to move,2350,9361,3 BHK Apartment in Central Park Bellevue,Sector 48,Truvisory Infratech,False,3, Central Park Bellevue,Central,apartment
24000000.0,ready to move,2550,9411,3 BHK Apartment in Central Park Bellevue,Sector 48,Truvisory Infratech,False,3, Central Park Bellevue,Central,apartment
4000000.0,ready to move,850,4706,2 BHK Apartment in Krishna Homes,Sector 4,Truvisory Infratech,False,2, Krishna Homes,Krishna,apartment
3400000.0,ready to move,1000,3400,3 BHK Independent Floor in A3S BUILDERS,Rajendra Park,Jyoty Enterprises,False,3, A3S BUILDERS,A3S,floor
3700000.0,ready to move,1050,3523,3 BHK Independent Floor in A3S BUILDERS,Rajendra Park,Jyoty Enterprises,False,3, A3S BUILDERS,A3S,floor
40500000.0,ready to move,4857,8351,4 BHK Apartment in Experion Windchants,Sector 112,Krishna Properties,False,4, Experion W,Experion,apartment
14800000.0,under construction,2000,7400,3 BHK Apartment in M3M Skywalk,Sector 74,a3sbuilders and developers,True,3, M3M Skywalk,M3M,apartment
15000000.0,under construction,2032,7400,3 BHK Apartment in M3M Skywalk,Sector 74,a3sbuilders and developers,True,3, M3M Skywalk,M3M,apartment
10400000.0,under construction,1406,7400,2 BHK Apartment in M3M Skywalk,Sector 74,Growmax Wealth Management Services,True,2, M3M Skywalk,M3M,apartment
12400000.0,under construction,1682,7400,2 BHK Apartment in M3M Skywalk,Sector 74,Just Plan Solution Pvt Ltd,True,2, M3M Skywalk,M3M,apartment
10400000.0,under construction,1415,7400,2 BHK Apartment in M3M Skywalk,Sector 74,Just Plan Solution Pvt Ltd,True,2, M3M Skywalk,M3M,apartment
14900000.0,under construction,2018,7400,3 BHK Apartment in M3M Skywalk,Sector 74,Just Plan Solution Pvt Ltd,True,3, M3M Skywalk,M3M,apartment
10500000.0,under construction,1424,7400,2 BHK Apartment in M3M Skywalk,Sector 74,Just Plan Solution Pvt Ltd,True,2, M3M Skywalk,M3M,apartment
24000000.0,ready to move,2802,8573,3 BHK Apartment in Experion Windchants,Sector 112,Just Plan Solution Pvt Ltd,False,3, Experion W,Experion,apartment
8525000.0,under construction,1550,5500,3 BHK Apartment in ATS Grandstand,Sector 99A,home,True,3, ATS Grandstand,ATS,apartment
9625000.0,under construction,1750,5500,3 BHK Apartment in ATS Grandstand,Sector 99A,Property In Gurgaon,True,3, ATS Grandstand,ATS,apartment
9367000.0,under construction,1276,7341,3 BHK Apartment in Eldeco Accolade,Sector 2 Sohna,properties for sale in Gurgaon,True,3, Eldeco Accolade,Eldeco,apartment
7764000.0,under construction,1062,7311,3 BHK Apartment in Eldeco Accolade,Sector 2 Sohna,Truvisory Infratech,True,3, Eldeco Accolade,Eldeco,apartment
7953000.0,under construction,1243,6399,2 BHK Apartment in M3M Sierra 68,Sector 68,Truvisory Infratech,True,2, M3M Sierra 68,M3M,apartment
7984999.999999999,under construction,1248,6399,2 BHK Apartment in M3M Sierra 68,Sector 68,Just Plan Solution Pvt Ltd,True,2, M3M Sierra 68,M3M,apartment
9278000.0,under construction,1450,6399,2 BHK Apartment in M3M Sierra 68,Sector 68,Just Plan Solution Pvt Ltd,True,2, M3M Sierra 68,M3M,apartment
7845000.0,under construction,1226,6399,2 BHK Apartment in M3M Sierra 68,Sector 68,Just Plan Solution Pvt Ltd,True,2, M3M Sierra 68,M3M,apartment
7831999.999999999,under construction,1224,6399,2 BHK Apartment in M3M Sierra 68,Sector 68,Just Plan Solution Pvt Ltd,True,2, M3M Sierra 68,M3M,apartment
7819000.0,under construction,1222,6399,2 BHK Apartment in M3M Sierra 68,Sector 68,Just Plan Solution Pvt Ltd,True,2, M3M Sierra 68,M3M,apartment
7800000.0,under construction,1219,6399,2 BHK Apartment in M3M Sierra 68,Sector 68,Just Plan Solution Pvt Ltd,True,2, M3M Sierra 68,M3M,apartment
7787000.0,under construction,1217,6399,2 BHK Apartment in M3M Sierra 68,Sector 68,Just Plan Solution Pvt Ltd,True,2, M3M Sierra 68,M3M,apartment
